applicant_id,age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,existing_loans,missed_payments_12m,debt_to_income,home_ownership,loan_purpose,default
APP106748,37,759000.0,4.1,189000.0,24,5.35,576.0,1,3,0.125,RENT,debt_consolidation,1
APP106749,43,586000.0,0.6,440000.0,36,5.0,679.0,1,0,0.25,OWN,education,0
APP106750,53,501000.0,3.1,599000.0,12,7.04,628.0,2,1,1.196,RENT,debt_consolidation,1
APP106751,40,470000.0,8.1,331000.0,12,11.05,726.0,0,1,0.704,RENT,personal,1
APP106752,48,541000.0,7.4,864000.0,60,6.33,793.0,1,0,0.319,OWN,personal,0
APP106753,21,727000.0,5.6,357000.0,36,9.43,790.0,2,0,0.164,OWN,education,0
APP106754,50,526000.0,2.8,457000.0,48,6.89,760.0,2,1,0.217,MORTGAGE,debt_consolidation,0
APP106755,62,822000.0,12.6,927000.0,12,6.65,699.0,2,0,1.128,MORTGAGE,business,1
APP106756,44,381000.0,2.0,360000.0,48,8.64,698.0,2,0,0.236,RENT,business,0
APP106757,41,368000.0,3.8,76000.0,48,5.0,662.0,1,2,0.052,OWN,medical,1
APP106758,34,510000.0,4.3,456000.0,60,11.17,866.0,0,1,0.179,RENT,personal,0
APP106759,63,637000.0,4.8,988000.0,24,8.68,728.0,0,1,0.776,OWN,medical,0
APP106760,22,601000.0,21.4,445000.0,36,9.81,723.0,1,1,0.247,RENT,home_improvement,0
APP106761,33,399000.0,14.4,127000.0,60,6.93,667.0,1,1,0.064,RENT,business,0
APP106762,27,487000.0,7.2,88000.0,24,8.59,759.0,2,1,0.09,MORTGAGE,business,0
APP106763,59,898000.0,5.1,672000.0,24,9.55,666.0,0,0,0.374,RENT,medical,0
APP106764,42,435000.0,5.1,182000.0,36,7.3,721.0,0,1,0.139,RENT,debt_consolidation,0
APP106765,62,859000.0,8.5,1169000.0,84,5.58,728.0,1,0,0.194,MORTGAGE,medical,0
APP106766,50,162000.0,11.0,248000.0,24,5.43,700.0,0,1,0.765,RENT,home_improvement,1
APP106767,46,428000.0,1.9,648000.0,24,6.57,805.0,0,1,0.757,OWN,business,0
APP106768,44,412000.0,15.4,286000.0,84,8.0,758.0,3,0,0.099,RENT,debt_consolidation,0
APP106769,30,699000.0,7.0,566000.0,36,7.14,767.0,0,1,0.27,RENT,personal,1
APP106770,46,697000.0,3.3,423000.0,24,6.42,657.0,1,0,0.303,RENT,home_improvement,0
APP106771,51,456000.0,4.6,154000.0,36,8.99,790.0,0,0,0.113,RENT,personal,0
APP106772,64,764000.0,7.2,734000.0,12,6.49,750.0,1,2,0.961,RENT,debt_consolidation,1
APP106773,45,790000.0,7.5,332000.0,36,6.19,726.0,0,1,0.14,OWN,debt_consolidation,0
APP106774,63,858000.0,2.2,203000.0,12,9.57,676.0,3,0,0.237,RENT,education,1
APP106775,63,626000.0,4.9,865000.0,36,8.71,679.0,1,0,0.461,RENT,home_improvement,0
APP106776,44,255000.0,6.0,334000.0,48,5.0,671.0,1,2,0.327,RENT,personal,1
APP106777,40,490000.0,11.2,732000.0,12,5.0,689.0,2,1,1.494,MORTGAGE,home_improvement,1
APP106778,27,671000.0,12.0,419000.0,36,5.06,696.0,2,0,0.208,MORTGAGE,debt_consolidation,1
APP106779,33,783000.0,1.7,1106000.0,84,7.43,735.0,2,0,0.202,MORTGAGE,personal,1
APP106780,60,665000.0,5.3,484000.0,36,10.09,717.0,0,1,0.243,RENT,education,0
APP106781,27,359000.0,3.2,92000.0,84,10.68,690.0,2,0,0.037,OWN,personal,0
APP106782,38,923000.0,7.1,751000.0,84,9.15,717.0,0,0,0.116,RENT,medical,0
APP106783,52,871000.0,20.7,830000.0,24,11.71,670.0,0,0,0.476,OWN,home_improvement,1
APP106784,31,375000.0,10.3,291000.0,36,7.94,716.0,2,0,0.259,OWN,education,0
APP106785,64,707000.0,7.6,911000.0,60,9.94,632.0,1,1,0.258,OWN,education,1
APP106786,50,809000.0,9.1,534000.0,48,6.24,682.0,1,1,0.165,RENT,medical,0
APP106787,22,536000.0,13.7,796000.0,60,5.0,757.0,1,0,0.297,RENT,personal,1
APP106788,32,678000.0,9.7,175000.0,24,6.82,613.0,3,0,0.129,OWN,debt_consolidation,0
APP106789,54,357000.0,2.0,426000.0,60,7.22,701.0,1,0,0.239,MORTGAGE,personal,0
APP106790,59,582000.0,16.1,871000.0,24,13.19,773.0,0,0,0.748,RENT,home_improvement,0
APP106791,62,580000.0,5.7,552000.0,48,7.5,556.0,1,3,0.238,OWN,personal,1
APP106792,59,644000.0,6.9,917000.0,60,5.26,665.0,1,1,0.285,MORTGAGE,business,1
APP106793,24,588000.0,12.0,678000.0,36,9.62,663.0,1,0,0.384,RENT,debt_consolidation,1
APP106794,53,904000.0,20.0,155000.0,36,5.83,809.0,0,0,0.057,RENT,medical,0
APP106795,25,816000.0,3.8,917000.0,48,7.82,694.0,0,0,0.281,RENT,personal,0
APP106796,24,421000.0,11.5,464000.0,60,9.43,623.0,0,3,0.22,OWN,personal,0
APP106797,52,558000.0,3.6,84000.0,36,5.45,738.0,1,1,0.05,RENT,business,0
APP106798,42,473000.0,6.5,352000.0,48,10.84,702.0,2,0,0.186,MORTGAGE,business,0
APP106799,50,729000.0,1.4,150000.0,24,9.98,786.0,1,1,0.103,OWN,debt_consolidation,0
APP106800,59,817000.0,3.6,470000.0,12,8.28,,0,1,0.575,OWN,debt_consolidation,1
APP106801,24,402000.0,6.3,635000.0,12,11.35,694.0,4,1,1.58,OWN,home_improvement,1
APP106802,44,919000.0,7.9,1391000.0,36,6.66,726.0,1,1,0.505,RENT,personal,1
APP106803,58,583000.0,7.6,666000.0,36,9.25,798.0,1,0,0.381,RENT,business,1
APP106804,40,770000.0,10.5,525000.0,12,8.11,515.0,3,1,0.682,RENT,personal,1
APP106805,44,780000.0,4.0,565000.0,24,6.1,730.0,4,0,0.362,MORTGAGE,personal,0
APP106806,43,364000.0,5.0,75000.0,24,6.16,648.0,1,1,0.103,RENT,debt_consolidation,0
APP106807,61,765000.0,5.2,490000.0,60,11.97,,0,0,0.128,RENT,personal,1
APP106808,23,120000.0,4.3,154000.0,12,9.83,675.0,2,1,1.283,OWN,debt_consolidation,1
APP106809,60,765000.0,2.6,691000.0,36,9.46,693.0,0,1,0.301,OWN,personal,0
APP106810,57,495000.0,5.7,416000.0,60,6.12,,1,1,0.168,MORTGAGE,personal,1
APP106811,57,790000.0,9.4,223000.0,60,9.06,627.0,2,1,0.056,RENT,medical,1
APP106812,39,679000.0,6.8,1007000.0,48,6.69,536.0,4,3,0.371,RENT,personal,1
APP106813,44,729000.0,3.9,409000.0,24,11.24,664.0,2,0,0.281,OWN,home_improvement,1
APP106814,37,675000.0,5.8,476000.0,24,10.17,741.0,2,0,0.353,RENT,debt_consolidation,1
APP106815,32,495000.0,3.7,312000.0,24,9.52,688.0,2,0,0.315,RENT,business,0
APP106816,60,649000.0,8.0,407000.0,60,9.3,715.0,1,1,0.125,OWN,personal,0
APP106817,43,612000.0,9.6,624000.0,36,7.31,687.0,1,0,0.34,RENT,debt_consolidation,1
APP106818,53,518000.0,9.8,549000.0,36,8.57,815.0,0,0,0.353,RENT,education,1
APP106819,25,423000.0,4.6,431000.0,24,10.89,639.0,1,2,0.509,RENT,medical,1
APP106820,56,587000.0,3.7,146000.0,36,8.53,777.0,0,0,0.083,OWN,education,0
APP106821,50,558000.0,10.5,868000.0,36,5.65,717.0,3,0,0.519,RENT,debt_consolidation,0
APP106822,65,430000.0,4.3,510000.0,36,10.26,649.0,1,1,0.395,MORTGAGE,personal,1
APP106823,27,290000.0,5.8,415000.0,12,6.01,814.0,1,1,1.431,OWN,personal,1
APP106824,45,129000.0,6.8,50000.0,36,7.43,802.0,0,0,0.129,MORTGAGE,education,0
APP106825,44,533000.0,5.4,800000.0,24,6.46,691.0,0,1,0.75,RENT,home_improvement,1
APP106826,45,680000.0,8.8,814000.0,36,5.0,788.0,0,0,0.399,OWN,personal,0
APP106827,23,120000.0,1.6,105000.0,48,7.89,722.0,0,0,0.219,MORTGAGE,business,0
APP106828,42,628000.0,7.5,115000.0,36,12.28,702.0,2,0,0.061,RENT,debt_consolidation,0
APP106829,34,470000.0,2.9,243000.0,24,8.2,687.0,0,0,0.259,MORTGAGE,business,0
APP106830,48,409000.0,4.0,559000.0,48,14.02,718.0,1,0,0.342,RENT,medical,1
APP106831,31,446000.0,6.2,312000.0,36,7.16,657.0,1,3,0.233,RENT,home_improvement,0
APP106832,40,662000.0,1.2,750000.0,36,7.99,688.0,2,1,0.378,MORTGAGE,debt_consolidation,0
APP106833,48,449000.0,4.8,543000.0,24,7.27,744.0,2,0,0.605,MORTGAGE,business,0
APP106834,23,450000.0,4.2,574000.0,84,7.63,700.0,3,0,0.182,MORTGAGE,medical,0
APP106835,56,698000.0,5.0,492000.0,36,8.31,612.0,2,1,0.235,RENT,personal,0
APP106836,53,493000.0,4.0,724000.0,36,10.82,741.0,1,0,0.49,RENT,medical,0
APP106837,23,609000.0,5.8,349000.0,12,5.65,691.0,0,0,0.573,OWN,business,0
APP106838,23,492000.0,3.6,670000.0,48,7.52,626.0,1,0,0.34,MORTGAGE,business,0
APP106839,59,630000.0,5.3,482000.0,36,8.85,642.0,2,2,0.255,OWN,medical,0
APP106840,33,877000.0,6.2,429000.0,48,10.32,693.0,1,0,0.122,OWN,debt_consolidation,0
APP106841,59,885000.0,10.8,573000.0,12,5.0,666.0,3,0,0.647,RENT,debt_consolidation,0
APP106842,43,404000.0,12.4,529000.0,36,5.0,653.0,2,0,0.436,OWN,medical,0
APP106843,36,428000.0,1.7,446000.0,48,7.59,682.0,3,1,0.261,MORTGAGE,personal,0
APP106844,33,955000.0,11.4,333000.0,36,9.96,704.0,0,0,0.116,MORTGAGE,personal,0
APP106845,50,434000.0,2.6,143000.0,12,6.44,643.0,0,1,0.329,OWN,business,1
APP106846,25,474000.0,5.3,543000.0,60,8.97,750.0,0,0,0.229,RENT,personal,1
APP106847,39,684000.0,1.3,340000.0,84,11.85,681.0,0,1,0.071,RENT,personal,1
APP106848,36,573000.0,0.8,259000.0,36,7.52,702.0,1,1,0.151,OWN,home_improvement,0
APP106849,27,770000.0,19.9,952000.0,48,7.0,720.0,0,1,0.309,RENT,personal,0
APP106850,36,641000.0,5.4,396000.0,36,8.54,738.0,1,0,0.206,OWN,personal,0
APP106851,44,573000.0,4.6,143000.0,36,7.9,618.0,0,1,0.083,OWN,debt_consolidation,0
APP106852,51,518000.0,6.7,397000.0,48,8.06,764.0,2,1,0.192,OWN,home_improvement,0
APP106853,24,514000.0,4.6,501000.0,48,7.1,603.0,0,1,0.244,OWN,home_improvement,1
APP106854,60,664000.0,9.5,679000.0,36,6.93,765.0,2,0,0.341,RENT,business,0
APP106855,60,615000.0,6.4,144000.0,24,5.29,714.0,1,0,0.117,OWN,business,0
APP106856,52,886000.0,8.5,716000.0,36,8.85,808.0,2,1,0.269,RENT,medical,0
APP106857,62,600000.0,2.9,403000.0,48,5.21,708.0,2,0,0.168,MORTGAGE,personal,0
APP106858,40,764000.0,1.5,612000.0,36,5.7,748.0,1,0,0.267,RENT,debt_consolidation,0
APP106859,57,754000.0,10.3,159000.0,24,5.0,624.0,0,0,0.105,MORTGAGE,debt_consolidation,0
APP106860,53,627000.0,6.9,363000.0,36,6.78,782.0,2,0,0.193,MORTGAGE,personal,0
APP106861,46,277000.0,2.0,300000.0,48,7.56,729.0,2,0,0.271,OWN,home_improvement,0
APP106862,29,766000.0,2.0,255000.0,24,5.08,596.0,3,0,0.166,MORTGAGE,personal,1
APP106863,46,596000.0,5.9,918000.0,60,6.91,619.0,2,2,0.308,OWN,home_improvement,1
APP106864,61,373000.0,8.1,594000.0,36,7.86,708.0,1,0,0.531,RENT,home_improvement,0
APP106865,65,819000.0,2.6,551000.0,60,5.0,783.0,0,0,0.135,RENT,business,0
APP106866,41,659000.0,14.2,750000.0,36,5.83,666.0,1,2,0.379,MORTGAGE,home_improvement,1
APP106867,32,408000.0,,437000.0,36,11.47,618.0,2,1,0.357,OWN,debt_consolidation,1
APP106868,54,843000.0,10.8,331000.0,84,5.94,714.0,0,0,0.056,MORTGAGE,business,0
APP106869,24,120000.0,5.8,86000.0,36,9.06,742.0,2,0,0.239,MORTGAGE,personal,0
APP106870,27,370000.0,5.4,582000.0,24,6.38,714.0,1,0,0.786,RENT,business,1
APP106871,46,503000.0,1.8,169000.0,84,7.94,740.0,2,0,0.048,MORTGAGE,home_improvement,0
APP106872,65,803000.0,2.9,790000.0,36,5.75,572.0,2,0,0.328,RENT,education,0
APP106873,35,855000.0,,871000.0,48,5.0,735.0,1,3,0.255,MORTGAGE,debt_consolidation,1
APP106874,40,537000.0,7.0,211000.0,24,6.53,693.0,1,1,0.196,RENT,medical,1
APP106875,35,603000.0,6.2,558000.0,60,8.47,720.0,0,1,0.185,RENT,education,0
APP106876,40,913000.0,0.9,1352000.0,84,8.99,730.0,1,1,0.212,RENT,debt_consolidation,0
APP106877,21,406000.0,2.4,129000.0,36,7.81,756.0,1,1,0.106,MORTGAGE,medical,1
APP106878,47,679000.0,6.4,289000.0,24,5.79,776.0,2,0,0.213,OWN,personal,0
APP106879,47,432000.0,7.1,225000.0,36,9.52,,0,0,0.174,RENT,education,0
APP106880,35,802000.0,4.0,994000.0,24,5.91,625.0,1,0,0.62,RENT,personal,1
APP106881,32,435000.0,8.3,429000.0,36,6.05,754.0,1,0,0.329,MORTGAGE,debt_consolidation,0
APP106882,55,719000.0,8.2,633000.0,48,5.34,765.0,4,0,0.22,RENT,education,0
APP106883,29,688000.0,19.0,893000.0,24,6.57,784.0,0,0,0.649,MORTGAGE,medical,1
APP106884,23,467000.0,5.5,732000.0,84,6.85,587.0,0,1,0.224,MORTGAGE,education,1
APP106885,22,362000.0,3.8,157000.0,48,8.15,821.0,2,0,0.108,RENT,medical,0
APP106886,60,677000.0,2.6,899000.0,36,5.0,659.0,1,1,0.443,OWN,business,1
APP106887,37,755000.0,1.6,518000.0,36,6.49,742.0,0,1,0.229,MORTGAGE,education,0
APP106888,25,838000.0,8.0,303000.0,60,5.74,584.0,2,1,0.072,RENT,personal,1
APP106889,60,673000.0,7.4,351000.0,36,8.44,802.0,1,0,0.174,MORTGAGE,home_improvement,0
APP106890,27,366000.0,1.8,267000.0,84,8.17,750.0,0,1,0.104,RENT,education,0
APP106891,36,441000.0,8.0,641000.0,12,5.24,694.0,2,0,1.454,OWN,debt_consolidation,1
APP106892,21,851000.0,6.0,718000.0,24,8.58,802.0,0,0,0.422,OWN,medical,0
APP106893,51,627000.0,4.3,653000.0,36,7.38,738.0,0,0,0.347,RENT,debt_consolidation,0
APP106894,52,739000.0,0.8,146000.0,24,9.24,749.0,2,0,0.099,RENT,debt_consolidation,1
APP106895,55,772000.0,7.3,187000.0,36,6.08,700.0,0,1,0.081,MORTGAGE,debt_consolidation,0
APP106896,32,959000.0,15.5,1449000.0,36,8.8,657.0,3,1,0.504,RENT,business,0
APP106897,35,458000.0,2.9,625000.0,24,9.4,797.0,0,1,0.682,OWN,personal,0
APP106898,63,534000.0,6.0,459000.0,24,7.65,749.0,1,0,0.43,RENT,business,1
APP106899,57,963000.0,7.7,424000.0,24,12.12,650.0,1,0,0.22,MORTGAGE,medical,0
APP106900,22,523000.0,0.5,109000.0,12,8.58,692.0,1,1,0.208,MORTGAGE,personal,0
APP106901,52,660000.0,2.5,1032000.0,24,11.38,726.0,1,1,0.782,RENT,medical,1
APP106902,57,839000.0,1.4,133000.0,12,13.05,747.0,1,1,0.159,RENT,home_improvement,0
APP106903,46,788000.0,15.4,390000.0,84,5.0,841.0,3,0,0.071,RENT,business,0
APP106904,49,784000.0,0.4,895000.0,24,10.03,727.0,0,1,0.571,RENT,debt_consolidation,0
APP106905,21,465000.0,4.3,702000.0,12,8.64,688.0,0,0,1.51,RENT,debt_consolidation,1
APP106906,22,595000.0,6.5,190000.0,84,8.04,666.0,3,1,0.046,RENT,home_improvement,1
APP106907,22,495000.0,2.8,630000.0,48,6.05,769.0,0,1,0.318,RENT,business,1
APP106908,28,376000.0,0.6,237000.0,24,5.54,665.0,2,0,0.315,RENT,business,0
APP106909,65,662000.0,4.4,752000.0,60,5.18,,0,0,0.227,OWN,business,0
APP106910,49,519000.0,2.8,151000.0,60,12.39,653.0,2,1,0.058,RENT,personal,1
APP106911,56,710000.0,7.0,997000.0,48,8.57,717.0,0,0,0.351,MORTGAGE,personal,0
APP106912,34,492000.0,8.9,578000.0,48,5.0,725.0,0,0,0.294,RENT,business,0
APP106913,63,715000.0,1.8,1098000.0,48,5.18,708.0,0,1,0.384,RENT,debt_consolidation,0
APP106914,29,520000.0,3.0,457000.0,84,5.0,709.0,1,0,0.126,RENT,personal,0
APP106915,61,685000.0,3.2,984000.0,36,10.12,638.0,0,0,0.479,OWN,debt_consolidation,0
APP106916,22,521000.0,8.8,486000.0,60,7.6,769.0,4,0,0.187,MORTGAGE,medical,0
APP106917,21,357000.0,5.5,319000.0,24,8.62,764.0,0,1,0.447,MORTGAGE,business,0
APP106918,24,375000.0,1.9,108000.0,48,7.51,726.0,1,0,0.072,OWN,medical,1
APP106919,56,464000.0,10.7,617000.0,84,9.59,764.0,2,1,0.19,RENT,education,0
APP106920,32,458000.0,2.8,342000.0,12,6.63,766.0,0,0,0.747,MORTGAGE,debt_consolidation,1
APP106921,41,390000.0,3.5,398000.0,24,8.15,753.0,2,0,0.51,RENT,education,1
APP106922,42,545000.0,2.3,596000.0,60,8.1,678.0,1,2,0.219,RENT,personal,1
APP106923,56,548000.0,5.8,698000.0,48,5.0,745.0,0,1,0.318,OWN,education,0
APP106924,36,206000.0,4.0,203000.0,48,5.91,588.0,0,3,0.246,MORTGAGE,home_improvement,1
APP106925,21,869000.0,12.9,911000.0,84,6.83,728.0,0,0,0.15,MORTGAGE,medical,0
APP106926,38,510000.0,5.6,462000.0,12,8.21,633.0,2,0,0.906,RENT,personal,1
APP106927,33,695000.0,2.5,723000.0,48,10.55,651.0,1,0,0.26,RENT,debt_consolidation,1
APP106928,53,550000.0,5.1,437000.0,48,7.75,781.0,2,0,0.199,MORTGAGE,business,0
APP106929,54,998000.0,14.1,1273000.0,24,7.31,771.0,0,0,0.638,MORTGAGE,debt_consolidation,0
APP106930,25,248000.0,1.7,329000.0,24,8.18,678.0,2,0,0.663,OWN,home_improvement,1
APP106931,56,700000.0,7.3,630000.0,48,7.15,682.0,0,0,0.225,RENT,personal,0
APP106932,24,240000.0,0.8,87000.0,48,7.45,618.0,0,1,0.091,OWN,home_improvement,1
APP106933,48,1076000.0,12.3,744000.0,48,10.83,669.0,1,0,0.173,RENT,medical,0
APP106934,38,484000.0,3.6,662000.0,36,7.01,628.0,1,2,0.456,OWN,business,0
APP106935,34,607000.0,2.4,898000.0,48,8.08,495.0,2,2,0.37,RENT,business,1
APP106936,42,733000.0,13.6,394000.0,36,6.08,761.0,4,0,0.179,OWN,debt_consolidation,0
APP106937,34,509000.0,4.9,771000.0,24,10.27,738.0,1,0,0.757,MORTGAGE,personal,1
APP106938,56,724000.0,5.0,399000.0,48,5.49,744.0,1,0,0.138,OWN,business,0
APP106939,64,881000.0,3.6,1306000.0,48,7.34,706.0,0,2,0.371,RENT,personal,0
APP106940,57,737000.0,3.7,1110000.0,60,9.66,717.0,1,0,0.301,RENT,personal,1
APP106941,40,523000.0,0.7,461000.0,36,5.59,715.0,2,0,0.294,OWN,medical,0
APP106942,43,672000.0,7.2,1027000.0,60,9.41,714.0,2,0,0.306,MORTGAGE,home_improvement,0
APP106943,41,800000.0,1.4,757000.0,60,5.0,803.0,0,0,0.189,MORTGAGE,personal,0
APP106944,56,641000.0,9.8,448000.0,36,5.1,653.0,1,1,0.233,OWN,personal,0
APP106945,45,266000.0,2.0,352000.0,36,7.29,715.0,3,1,0.441,MORTGAGE,medical,0
APP106946,42,402000.0,5.4,124000.0,60,12.8,671.0,0,0,0.062,MORTGAGE,personal,1
APP106947,39,368000.0,3.1,171000.0,36,7.82,653.0,1,0,0.155,MORTGAGE,medical,0
APP106948,37,383000.0,3.6,176000.0,48,7.87,628.0,2,0,0.115,MORTGAGE,personal,0
APP106949,45,443000.0,4.2,466000.0,36,10.02,613.0,1,0,0.351,OWN,debt_consolidation,0
APP106950,52,635000.0,6.4,748000.0,36,5.11,692.0,3,1,0.393,RENT,personal,1
APP106951,40,687000.0,13.3,937000.0,60,5.0,635.0,3,1,0.273,OWN,medical,1
APP106952,57,670000.0,3.5,975000.0,24,11.31,717.0,0,1,0.728,OWN,personal,0
APP106953,58,496000.0,0.6,704000.0,12,8.83,765.0,2,1,1.419,RENT,home_improvement,1
APP106954,40,776000.0,11.4,884000.0,24,6.52,689.0,0,1,0.57,RENT,personal,0
APP106955,61,792000.0,8.0,1169000.0,60,7.63,710.0,2,1,0.295,RENT,education,0
APP106956,28,679000.0,2.0,373000.0,36,9.81,772.0,1,0,0.183,OWN,education,0
APP106957,62,768000.0,1.6,923000.0,48,7.22,674.0,1,2,0.3,OWN,debt_consolidation,1
APP106958,34,482000.0,6.7,126000.0,24,7.82,740.0,0,0,0.131,RENT,debt_consolidation,0
APP106959,46,791000.0,5.8,262000.0,36,11.98,639.0,0,0,0.11,MORTGAGE,personal,1
APP106960,33,675000.0,15.5,323000.0,36,5.0,749.0,1,0,0.16,RENT,home_improvement,0
APP106961,40,697000.0,7.3,208000.0,24,8.64,759.0,1,0,0.149,RENT,debt_consolidation,0
APP106962,36,610000.0,3.0,946000.0,36,5.0,817.0,1,0,0.517,OWN,home_improvement,1
APP106963,52,572000.0,2.4,473000.0,24,10.94,696.0,1,0,0.413,MORTGAGE,home_improvement,1
APP106964,24,473000.0,5.3,693000.0,24,8.14,761.0,1,1,0.733,RENT,debt_consolidation,1
APP106965,58,588000.0,0.8,495000.0,36,5.99,687.0,0,0,0.281,RENT,home_improvement,1
APP106966,61,501000.0,1.1,583000.0,36,5.0,774.0,0,0,0.388,OWN,personal,0
APP106967,46,225000.0,1.7,139000.0,12,6.73,641.0,1,1,0.618,RENT,medical,1
APP106968,45,451000.0,2.9,689000.0,36,7.91,724.0,1,0,0.509,RENT,business,0
APP106969,52,649000.0,4.8,130000.0,36,10.05,694.0,0,0,0.067,OWN,debt_consolidation,0
APP106970,29,678000.0,7.6,787000.0,60,5.09,718.0,2,0,0.232,MORTGAGE,business,0
APP106971,54,836000.0,11.9,1277000.0,48,5.69,716.0,0,1,0.382,OWN,debt_consolidation,0
APP106972,30,513000.0,10.4,663000.0,84,6.41,718.0,0,1,0.185,RENT,personal,0
APP106973,51,566000.0,9.3,764000.0,36,5.79,668.0,3,0,0.45,RENT,medical,0
APP106974,34,469000.0,3.5,274000.0,60,6.37,706.0,2,0,0.117,OWN,personal,0
APP106975,54,458000.0,2.5,369000.0,12,5.42,744.0,0,0,0.806,OWN,home_improvement,0
APP106976,56,348000.0,6.6,121000.0,36,8.42,715.0,0,0,0.116,RENT,home_improvement,0
APP106977,30,281000.0,6.9,196000.0,36,6.44,658.0,0,1,0.233,MORTGAGE,personal,0
APP106978,48,767000.0,1.9,124000.0,48,7.52,665.0,2,0,0.04,RENT,business,0
APP106979,43,837000.0,4.2,1071000.0,60,8.17,774.0,1,0,0.256,MORTGAGE,home_improvement,0
APP106980,34,595000.0,2.3,911000.0,48,5.0,669.0,0,2,0.383,MORTGAGE,debt_consolidation,1
APP106981,47,536000.0,1.1,625000.0,12,8.81,706.0,1,3,1.166,RENT,personal,1
APP106982,65,505000.0,6.2,669000.0,48,7.96,682.0,1,1,0.331,MORTGAGE,business,0
APP106983,21,462000.0,9.2,413000.0,48,7.96,730.0,0,0,0.223,RENT,home_improvement,0
APP106984,64,901000.0,14.6,386000.0,12,7.21,752.0,3,0,0.428,OWN,education,0
APP106985,59,781000.0,4.4,933000.0,24,6.91,759.0,0,0,0.597,RENT,personal,0
APP106986,44,628000.0,0.9,367000.0,48,7.62,749.0,2,1,0.146,OWN,personal,1
APP106987,48,915000.0,16.3,747000.0,36,7.71,607.0,3,0,0.272,OWN,debt_consolidation,1
APP106988,37,971000.0,17.3,1414000.0,12,5.0,763.0,2,0,1.456,MORTGAGE,personal,1
APP106989,26,680000.0,27.9,470000.0,60,10.97,661.0,0,2,0.138,MORTGAGE,personal,0
APP106990,46,1196000.0,20.8,681000.0,84,5.97,746.0,1,0,0.081,RENT,home_improvement,0
APP106991,57,360000.0,5.9,71000.0,36,7.65,671.0,0,0,0.066,RENT,home_improvement,0
APP106992,31,379000.0,5.0,442000.0,84,10.06,733.0,1,0,0.167,MORTGAGE,personal,0
APP106993,53,700000.0,8.5,323000.0,60,6.75,669.0,1,0,0.092,OWN,debt_consolidation,0
APP106994,54,672000.0,1.3,724000.0,36,8.02,544.0,2,2,0.359,MORTGAGE,business,1
APP106995,55,586000.0,2.8,399000.0,48,5.0,662.0,0,0,0.17,OWN,personal,0
APP106996,36,446000.0,4.5,576000.0,60,5.0,774.0,2,0,0.258,MORTGAGE,debt_consolidation,0
APP106997,38,936000.0,10.6,1348000.0,48,7.44,778.0,0,0,0.36,OWN,business,1
APP106998,39,534000.0,11.0,263000.0,36,7.92,784.0,0,1,0.164,OWN,home_improvement,0
APP106999,59,507000.0,4.7,659000.0,24,9.93,621.0,0,0,0.65,RENT,debt_consolidation,1
APP107000,61,888000.0,1.5,330000.0,36,9.26,821.0,0,0,0.124,RENT,education,0
APP107001,39,721000.0,9.1,255000.0,24,5.0,860.0,1,0,0.177,MORTGAGE,home_improvement,0
APP107002,64,815000.0,1.4,629000.0,12,10.29,619.0,2,1,0.772,OWN,debt_consolidation,0
APP107003,46,594000.0,3.2,369000.0,36,5.0,729.0,2,0,0.207,OWN,personal,0
APP107004,38,342000.0,5.9,541000.0,36,9.4,697.0,0,0,0.527,MORTGAGE,home_improvement,0
APP107005,21,403000.0,1.2,530000.0,12,6.51,747.0,2,0,1.315,MORTGAGE,medical,1
APP107006,48,342000.0,2.6,493000.0,60,13.47,770.0,2,1,0.288,OWN,home_improvement,0
APP107007,50,706000.0,10.0,245000.0,24,6.2,686.0,0,0,0.174,MORTGAGE,business,0
APP107008,64,834000.0,,988000.0,48,7.34,619.0,2,1,0.296,RENT,medical,0
APP107009,53,750000.0,1.7,770000.0,36,7.85,700.0,1,0,0.342,RENT,business,0
APP107010,22,445000.0,6.4,131000.0,84,6.97,900.0,0,0,0.042,RENT,personal,0
APP107011,46,649000.0,0.9,844000.0,24,5.31,712.0,0,2,0.65,RENT,debt_consolidation,1
APP107012,54,533000.0,7.9,740000.0,24,12.35,763.0,0,0,0.694,MORTGAGE,education,0
APP107013,43,687000.0,2.8,1014000.0,48,6.16,782.0,0,0,0.369,OWN,business,0
APP107014,40,642000.0,4.2,971000.0,36,6.08,784.0,1,0,0.504,MORTGAGE,business,1
APP107015,57,537000.0,5.4,164000.0,60,7.26,619.0,2,4,0.061,OWN,education,1
APP107016,48,639000.0,1.8,913000.0,24,7.93,712.0,1,0,0.714,RENT,personal,0
APP107017,51,751000.0,2.6,1142000.0,36,5.99,665.0,0,1,0.507,RENT,personal,1
APP107018,41,688000.0,15.0,792000.0,12,9.6,725.0,1,1,1.151,RENT,medical,1
APP107019,33,373000.0,4.0,155000.0,48,7.84,763.0,0,1,0.104,MORTGAGE,home_improvement,1
APP107020,44,608000.0,5.6,445000.0,36,7.54,754.0,1,1,0.244,RENT,personal,0
APP107021,64,785000.0,5.7,220000.0,24,8.73,,1,0,0.14,OWN,debt_consolidation,0
APP107022,48,559000.0,12.1,87000.0,48,5.63,682.0,0,2,0.039,MORTGAGE,business,0
APP107023,52,518000.0,8.9,769000.0,24,6.21,663.0,1,0,0.742,OWN,debt_consolidation,0
